P122144 rev 3: EBOM
, , , , , , , , , , , , , , , , , , ,
Level,부품 번호,개정,수량,Unit Of Measure,부품 명,상태,Ref Des,공정,쪽보드,="F/N",RoHS 결과,SAP반제품코드,현재고(A등급),현재고(B등급),부품 상태,이동평균가,구매업체명,부품그룹,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U20,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U16,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U14,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U10,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U8,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U9,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U17,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U23,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140731,="0",1.0,EA (개별),"SURGE ABSORBER,Rclamp0524PA",배포,U64,="Auto-SMD",MAIN,,OK,1119422,3012,="0",A,196.0,태경세미컴,SURGE ABSORBER,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB42,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB38,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB37,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB36,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB34,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB33,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB32,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB61,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB65,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB69,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB73,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB58,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB56,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB57,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB77,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB81,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB83,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB85,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB87,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB86,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB84,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB82,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB80,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB79,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB76,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB55,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB1,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB2,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB3,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB4,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB5,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB6,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB7,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB8,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB12,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB13,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB14,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB15,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB16,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB18,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB19,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB20,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB21,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB22,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB23,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB17,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB9,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB10,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB30,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB29,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB28,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB26,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB25,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB24,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB31,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB35,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB39,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB45,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB49,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB53,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB54,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB52,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB51,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB50,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB48,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB47,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB46,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB44,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB43,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB75,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB74,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB72,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB71,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB70,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB11,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB27,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB68,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB67,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB66,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB64,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB63,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB62,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB60,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB59,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140733,="0",1.0,EA (개별),"FILTER,EMC,BEAD,100,1608",배포,FB78,="Auto-SMD",MAIN,,OK,1119422,5469,="0",A,6.7,주식회사 씨엔엘테크,BEAD,
2,140741,="0",1.0,EA (개별),"CAP,CE,MLCC,10uF,10%,16V,1608",배포,C283,="Auto-SMD",MAIN,,OK,1119422,13952,="0",A,34.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C699,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C702,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C706,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C708,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C690,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C692,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C687,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C757,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C758,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C759,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C572,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C573,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C575,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C577,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C579,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C581,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C583,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C585,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C574,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C586,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C582,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C580,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C714,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C772,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C766,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C587,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C695,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C718,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C584,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C578,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140742,="0",1.0,EA (개별),"CAP,CE,MLCC,4.7uF,10%,16V,1608",배포,C576,="Auto-SMD",MAIN,,OK,1119422,1677,="0",A,12.0,진흥일렉트로닉스,CERAMIC CAPACITOR,
2,140844,="0",1.0,EA (개별),"IC,S25FL128SAGMFI001,SOIC-16",배포,U50,="Auto-SMD",MAIN,,OK,1119422,111,="0",A,3646.0,(주)일월세미컴,IC,
2,140961,="0",1.0,EA (개별),"IC,LM3881MM,VSSOP",배포,U7,="Auto-SMD",MAIN,,OK,1119422,10,="0",A,2321.0,주식회사 지앤케이솔루션즈,IC,
2,141004,="0",1.0,EA (개별),"IC,PVX012A0X3,DC-DC Module,BGA",배포,U5,="Auto-SMD",MAIN,,OK,1119422,50,="0",A,18000.0,(주)네오세스,IC,
2,141004,="0",1.0,EA (개별),"IC,PVX012A0X3,DC-DC Module,BGA",배포,U6,="Auto-SMD",MAIN,,OK,1119422,50,="0",A,18000.0,(주)네오세스,IC,
2,141004,="0",1.0,EA (개별),"IC,PVX012A0X3,DC-DC Module,BGA",배포,U4,="Auto-SMD",MAIN,,OK,1119422,50,="0",A,18000.0,(주)네오세스,IC,
2,141004,="0",1.0,EA (개별),"IC,PVX012A0X3,DC-DC Module,BGA",배포,U2,="Auto-SMD",MAIN,,OK,1119422,50,="0",A,18000.0,(주)네오세스,IC,
2,141004,="0",1.0,EA (개별),"IC,PVX012A0X3,DC-DC Module,BGA",배포,U1,="Auto-SMD",MAIN,,OK,1119422,50,="0",A,18000.0,(주)네오세스,IC,
2,141004,="0",1.0,EA (개별),"IC,PVX012A0X3,DC-DC Module,BGA",배포,U3,="Auto-SMD",MAIN,,OK,1119422,50,="0",A,18000.0,(주)네오세스,IC,
2,141261,="0",1.0,EA (개별),"CAP,CE,47uF,10%,16V,3225",배포,C13,="Auto-SMD",MAIN,,OK,1119422,917,="0",A,89.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
